linear,angular
0.0,-0.2548208186615986
0.0,-0.25316602161422197
0.0,-0.2515351684977097
0.0,-0.24991490563645785
0.0,-0.24345994910493318
0.0,-0.24266022166505283
0.0,-0.24030234983458942
0.0,-0.23952327838435594
0.0,-0.23643231710687107
0.0,-0.23489438316121525
0.0,-0.23336143514409488
0.0,-0.2311064483810944
0.0,-0.22437582632794803
0.0,-0.22214998921647494
0.0,-0.2214319857050461
0.0,-0.21858846565976564
0.0,-0.2150523575235886
0.0,-0.21155494174256748
0.0,-0.20735804459348148
0.0,-0.20528222343221134
0.0,-0.2019242050339264
0.0,-0.19863304516568606
0.0,-0.19732998630299992
0.0,-0.19154616615071718
0.0,-0.19028325101628726
0.0,-0.18967030665173953
0.0,-0.18905735632672732
0.0,-0.18784346601262514
0.0,-0.1872384848286194
0.0,-0.18603628894582216
0.0,-0.18603628894582216
0.0,-0.18484180590405885
0.0,-0.1800792755772156
0.0,-0.17829332968488162
0.0,-0.1753511013676209
0.0,-0.16905231496587222
0.0,-0.1662184538532776
0.0,-0.16455523988500065
0.0,-0.15761334320798343
0.0,-0.15602297207608645
0.0,-0.15602297207608645
0.0,-0.15291811844602052
0.0,-0.15291811844602052
0.0,-0.15241884609952394
0.0,-0.15144016167416993
0.0,-0.14899507185712282
0.0,-0.1475349845577759
0.0,-0.14609680792584842
0.0,-0.14420369288220827
0.0,-0.143736177890448
0.0,-0.14046966454282228
0.0,-0.13954677006497804
0.0,-0.13270714899793093
0.0,-0.1322576465298218
0.0,-0.12790158411755984
0.0,-0.12747836729779666
0.0,-0.1266458573032898
0.0,-0.12582728287473147
0.0,-0.12379828116193238
0.0,-0.12298775336041871
0.0,-0.11937292238965455
0.0,-0.11779349467053833
0.0,-0.11664751192822877
0.0,-0.11400894543424073
0.0,-0.1110359849621338
0.0,-0.10702287575498047
0.0,-0.10630272051587525
0.0,-0.10559210201993409
0.0,-0.1032040061642212
0.0,-0.10116980692639771
0.0,-0.1005016627003235
0.0,-0.1001800598789734
0.0,-0.09953787943616334
0.0,-0.09921730181470338
0.0,-0.09826070687070314
0.0,-0.09635573050275269
0.0,-0.09509493729367677
0.0,-0.09416992089047853
0.0,-0.09263630530133668
0.0,-0.08991828581586304
0.0,-0.08932541033521119
0.0,-0.08902897259488526
0.0,-0.08787801882520142
0.0,-0.08616108319058839
0.0,-0.08361261507764282
0.0,-0.0813904108692688
0.0,-0.08030385395780029
0.0,-0.07846649309888307
0.0,-0.07691422125592652
0.0,-0.07616094967618409
0.0,-0.0759148182560486
0.0,-0.07567110678449097
0.0,-0.07542739531293335
0.0,-0.07445568463101807
0.0,-0.07203654667630616
0.0,-0.07132176777615967
0.0,-0.07063022276654664
0.0,-0.07017375847592774
0.0,-0.06903703829541627
0.0,-0.06881248375668945
0.0,-0.06859156510129395
0.0,-0.06859156510129395
0.0,-0.06815187355771485
0.0,-0.067932373492865
0.0,-0.0677142920185608
0.0,-0.06575573107495729
0.0,-0.06553835293546144
0.0,-0.06511123797192994
0.0,-0.06322510859265748
0.0,-0.062391680686621105
0.0,-0.06157636067166749
0.0,-0.060373109786657726
0.0,-0.05977937599912111
0.0,-0.05958232304349367
0.0,-0.059389132468847666
0.0,-0.059389132468847666
0.0,-0.059008425681738294
0.0,-0.058248251884130874
0.0,-0.05692278763547364
0.0,-0.056545132606176766
0.0,-0.05635873696103517
0.0,-0.05617780110135499
0.0,-0.05599746128812257
0.0,-0.05581709763303224
0.0,-0.05527836701169435
0.0,-0.054027503936438
0.0,-0.05384888073697511
0.0,-0.05278064629331056
0.0,-0.051916212051062026
0.0,-0.05071966072812501
0.0,-0.04971734902158204
0.0,-0.0492266120602173
0.0,-0.0492266120602173
0.0,-0.0492266120602173
0.0,-0.04890200516477052
0.0,-0.04793939015164796
0.0,-0.04778184315457765
0.0,-0.0476284446407837
0.0,-0.04701682945981446
0.0,-0.046406215636877454
0.0,-0.045495671241430675
0.0,-0.045495671241430675
0.0,-0.04505597969785157
0.0,-0.04432806393399659
0.0,-0.0436015309979004
0.0,-0.04331550022855225
0.0,-0.04261555096402589
0.0,-0.041920680015234385
0.0,-0.0413662376095337
0.0,-0.04041165730252686
0.0,-0.039477962463049326
0.0,-0.038828319518713385
0.0,-0.03766743561520997
0.0,-0.03716835400357667
0.0,-0.036682504623083506
0.0,-0.036441439597753915
0.0,-0.035964077918676764
0.0,-0.03455855271115724
0.0,-0.03386191746488038
0.0,-0.03352116963162843
0.0,-0.033196085899023446
0.0,-0.03298155686154786
0.0,-0.03202239891782228
0.0,-0.031810611694006355
0.0,-0.03129212281003419
0.0,-0.030986064880041513
0.0,-0.03078247925534669
0.0,-0.030582207648901377
0.0,-0.030286044089941414
0.0,-0.029893940894750982
0.0,-0.029211753814367684
0.0,-0.028729695289282237
0.0,-0.02825137993588868
0.0,-0.02686771771207276
0.0,-0.026593464820532237
0.0,-0.025982755630163584
0.0,-0.025812572448400885
0.0,-0.025727457015661627
0.0,-0.025562256782202156
0.0,-0.025150341003088387
0.0,-0.024822110145239266
0.0,-0.024176925628332527
0.0,-0.023219555823950203
0.0,-0.022588247268347177
0.0,-0.022281831710485846
0.0,-0.021693486182836924
0.0,-0.02154991051450196
0.0,-0.02154991051450196
0.0,-0.021063918082861337
0.0,-0.0205811919857544
0.0,-0.020170563666967782
0.0,-0.019904035537390147
0.0,-0.019644516914038096
0.0,-0.019452589957861338
0.0,-0.019073766677526863
0.0,-0.018761295287756354
0.0,-0.018639224975256354
0.0,-0.01857919117703858
0.0,-0.018459505050329596
0.0,-0.018340391128210457
0.0,-0.018280953376440437
0.0,-0.01822187325253907
0.0,-0.018163389175085455
0.0,-0.01804656407132569
0.0,-0.01798843762174073
0.0,-0.017525333373693854
0.0,-0.01735209843411866
0.0,-0.017009681670812994
0.0,-0.0169535817791504
0.0,-0.01673585793271485
0.0,-0.01673585793271485
0.0,-0.016628068893103035
0.0,-0.016574496238378915
0.0,-0.016361659972814947
0.0,-0.016096466987280282
0.0,-0.01593737026944581
0.0,-0.015729636161474617
0.0,-0.015575093238500985
0.0,-0.015168446509985358
0.0,-0.015118593185095222
0.0,-0.014777511565832527
0.0,-0.01453561207547608
0.0,-0.013917607276586922
0.0,-0.013731545417456062
0.0,-0.01368700882687989
0.0,-0.013555187194494635
0.0,-0.013379854171423348
0.0,-0.01320635697141114
0.0,-0.01320635697141114
0.0,-0.012992257087377937
0.0,-0.01294998547330323
0.0,-0.012698501556066902
0.0,-0.012324851958898934
0.0,-0.011956733672766121
0.0,-0.011916083305029305
0.0,-0.011800116508154304
0.0,-0.011761993377355964
0.0,-0.011459535567907722
0.0,-0.011459535567907722
0.0,-0.011197632758764656
0.0,-0.011087626426367195
0.0,-0.01105179211392823
0.0,-0.010803431480078132
0.0,-0.010626501052526863
0.0,-0.010417479484228522
0.0,-0.010417479484228522
0.0,-0.010316127746252448
0.0,-0.010182780234960944
0.0,-0.01011642834439698
0.0,-0.010050410239843757
0.0,0.010208989174218744
0.0,0.01040237048372802
0.0,0.010337043793054192
0.0,0.010237790138574213
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.29908485641603744,0.0
0.2918849847046828,0.0
0.27751788993948323,0.0
0.2740153650972196,0.0
0.2659573572937722,0.0
0.2582151030191663,0.0
0.25286353165798153,0.0
0.24666641276177675,0.0
0.24460083251669848,0.0
0.22963082641329652,0.0
0.2256840451368733,0.0
0.22371904250595637,0.0
0.22085948604772068,0.0
0.21455599311390353,0.0
0.21189427270665495,0.0
0.20757810049163633,0.0
0.20415580359924557,0.0
0.19740978974945922,0.0
0.1949188396366036,0.0
0.19176027452900185,0.0
0.1909805852756537,0.0
0.1871328427937981,0.0
0.18560490417221615,0.0
0.18259547074624194,0.0
0.1803498938186794,0.0
0.1788769939407464,0.0
0.1766950128216658,0.0
0.1709532623617752,0.0
0.16953966157128655,0.0
0.16814901790426576,0.0
0.16679275464563625,0.0
0.1586882391064942,0.0
0.153329389510992,0.0
0.14869168621000975,0.0
0.14744357885285186,0.0
0.14621684589437922,0.0
0.14322955553041417,0.0
0.14205985934044965,0.0
0.14091406310853774,0.0
0.1392093731366636,0.0
0.13750464650808228,0.0
0.1341386973726328,0.0
0.13358855034408845,0.0
0.13250209118009246,0.0
0.1250036044446807,0.0
0.1244735887352505,0.0
0.1244735887352505,0.0
0.12241787531075268,0.0
0.12042628529258795,0.0
0.11793683793997556,0.0
0.1159699048086332,0.0
0.11164878829332589,0.0
0.10979321676655557,0.0
0.10890011269607963,0.0
0.10801432183219323,0.0
0.10801432183219323,0.0
0.10757862601976237,0.0
0.1071466629109355,0.0
0.10628424489847632,0.0
0.10499514234860552,0.0
0.10371636932054701,0.0
0.1028763445780354,0.0
0.1003768931491183,0.0
0.0978945232673071,0.0
0.0970715790394448,0.0
0.09467248588586216,0.0
0.09389606095737849,0.0
0.0935174046251474,0.0
0.09314176415091119,0.0
0.09276612382545155,0.0
0.09239376296709498,0.0
0.09165002234102029,0.0
0.0912789430685528,0.0
0.08943998790184324,0.0
0.08797365924405592,0.0
0.0872435300706973,0.0
0.08653398429073933,0.0
0.08443132179818152,0.0
0.08095033486888431,0.0
0.08026646627972274,0.0
0.07861990071902933,0.0
0.07667717106309037,0.0
0.07510476532402058,0.0
0.07325685430415702,0.0
0.07264989646208583,0.0
0.07264989646208583,0.0
0.07206612023993533,0.0
0.07177572209135774,0.0
0.07148735893026073,0.0
0.07091334911706458,0.0
0.07034013077392735,0.0
0.07034013077392735,0.0
0.07034013077392735,0.0
0.0686337894900149,0.0
0.06694578013466229,0.0
0.06470896647597654,0.0
0.06362438017830951,0.0
0.061286026429815114,0.0
0.06050971048334143,0.0
0.058243288042561916,0.0
0.057265870083636136,0.0
0.057024005940925396,0.0
0.0561039271250741,0.0
0.05564786985627284,0.0
0.05407342942969185,0.0
0.05385094610334085,0.0
0.052979637439713775,0.0
0.052979637439713775,0.0
0.05276774643625788,0.0
0.05086100263882745,0.0
0.0495931153186433,0.0
0.04938975652782636,0.0
0.049186398678751186,0.0
0.04819803870699576,0.0
0.047607320689605645,0.0
0.04741452438473722,0.0
0.0470337551801479,0.0
0.04665469092067888,0.0
0.04589917027929452,0.0
0.04514714107645845,0.0
0.04421422578263326,0.0
0.043483353032039575,0.0
0.042941796422856233,0.0
0.04206000063101426,0.0
0.04084979010420843,0.0
0.04000203635732226,0.0
0.039675636888679804,0.0
0.03934905309459448,0.0
0.03870869506711417,0.0
0.038550169091923256,0.0
0.03824092226503724,0.0
0.038086696990285156,0.0
0.03762826710923411,0.0
0.0,-0.07436142980530501
0.0,-0.0743885016477964
0.0,-0.07369632589835241
0.0,-0.07298235762137487
0.0,-0.07203240263480261
0.0,-0.07156302797812536
0.0,-0.0710959421398075
0.0,-0.0710959421398075
0.0,-0.06993429529685095
0.0,-0.06810676920432165
0.0,-0.06585771906394079
0.0,-0.06474461424368932
0.0,-0.06431591379660681
0.0,-0.06389443743247107
0.0,-0.06348144876975134
0.0,-0.06327698099631383
0.0,-0.0630738483669193
0.0,-0.06246571409720496
0.0,-0.061254047036352906
0.0,-0.06105222570914343
0.0,-0.059259008050146854
0.0,-0.05808615553397253
0.0,-0.05692543852347449
0.0,-0.055798910737219605
0.0,-0.05489170420188025
0.0,-0.053998921990576536
0.0,-0.05293629038352087
0.0,-0.05224511492270544
0.0,-0.05189952719229773
0.0,-0.051226352334204465
0.0,-0.05022878515738562
0.0,-0.04990093576926306
0.0,-0.04893016684073523
0.0,-0.04812965261954382
0.0,-0.04781648981589392
0.0,-0.046892403245154174
0.0,-0.04643335211295203
0.0,-0.04628331530112341
0.0,-0.04613470900076941
0.0,-0.045986603379431515
0.0,-0.04583849775809363
0.0,-0.045543240189734255
0.0,-0.044220255494299684
0.0,-0.04392783510703162
0.0,-0.043503306985083375
0.0,-0.04223818647879675
0.0,-0.041540788293066774
0.0,-0.041401575684729366
0.0,-0.03991560804862097
0.0,-0.03951728212851599
0.0,-0.03938953745383337
0.0,-0.03875727522391394
0.0,-0.038000177025976925
0.0,-0.03699989187735632
0.0,-0.035642908692541865
0.0,-0.03516931402701452
0.0,-0.03494119513053015
0.0,-0.034827135682287964
0.0,-0.03437988626975134
0.0,-0.03393263685721472
0.0,-0.03282172548789099
0.0,-0.03238167631644324
0.0,-0.03227164614218787
0.0,-0.031116269707861695
0.0,-0.030909727692786007
0.0,-0.030195544839087277
0.0,-0.029602097153845576
0.0,-0.029602097153845576
0.0,-0.029602097153845576
0.0,-0.028838585496130734
0.0,-0.028080772042456417
0.0,-0.027801464677038937
0.0,-0.02770917284506872
0.0,-0.026905821442786006
0.0,-0.02646248209494665
0.0,-0.025943301797095086
0.0,-0.02568926680106237
0.0,-0.02560624945181921
0.0,-0.025441835999670773
0.0,-0.025441835999670773
0.0,-0.025441835999670773
0.0,-0.025279019952002317
0.0,-0.025034783959570678
0.0,-0.024872993111792356
0.0,-0.024872993111792356
0.0,-0.02471327650565222
0.0,-0.024156116128149777
0.0,-0.02360100615042761
0.0,-0.023367332101050166
0.0,-0.023214505791846064
0.0,-0.022836898446265012
0.0,-0.022089861512366086
0.0,-0.021943710923376828
0.0,-0.0218023287059696
0.0,-0.0218023287059696
0.0,-0.021662353158179076
0.0,-0.02103443014639929
0.0,-0.020687841057959348
0.0,-0.020481895089331417
0.0,-0.020214866280737667
0.0,-0.019950722336951048
0.0,-0.01969196665305212
0.0,-0.019562600732031615
0.0,-0.019434903741064817
0.0,-0.018740914941015988
0.0,-0.018553112626257688
0.0,-0.01745502817648962
0.0,-0.017039440751257687
0.0,-0.016927741646948605
0.0,-0.016761492371741085
0.0,-0.016652439713660032
0.0,-0.016167758584204463
0.0,-0.015793703675452023
0.0,-0.01537515985983923
0.0,-0.01481203901785925
0.0,-0.014761494279089718
0.0,-0.014617489457312373
0.0,-0.014522861123266964
0.0,-0.014335297227087766
0.0,-0.014055846810522823
0.0,-0.013824676156225948
0.0,-0.01355035173911169
0.0,-0.013283418297949582
0.0,-0.013195823311987667
0.0,-0.01302237379569128
0.0,-0.012979887604895383
0.0,-0.012767909646216182
0.0,-0.012684558510962276
0.0,-0.012602161050024777
0.0,-0.012358091950598508
0.0,-0.012236856103125363
0.0,-0.012156962037268428
0.0,-0.01211743223685339
0.0,-0.012038324952307491
0.0,-0.011881946206274776
0.0,-0.011766122460547238
0.0,-0.011536501527014523
0.0,-0.011386250138464718
0.0,-0.011275504708472042
0.0,-0.011129282593909053
0.0,-0.011020682931128291
0.0,-0.010984610200110226
0.0,-0.010665463090124875
0.0,-0.01041917669791296
0.0,-0.010350917458716183
0.0,-0.010148500085058956
0.0,0.010083361983117314
0.0,0.010181423544701787
0.0,0.010214110731896611
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.3,0.0
0.2936555277885084,0.0
0.27805580097724725,0.0
0.26743360197743293,0.0
0.2618726510468766,0.0
0.2575087821658032,0.0
0.24797038919034334,0.0
0.24589291473062044,0.0
0.23887361562905537,0.0
0.23887361562905537,0.0
0.23002487130820717,0.0
0.22811393681844663,0.0
0.22535372031567116,0.0
0.22444125827117684,0.0
0.2226385061311308,0.0
0.2217371311190326,0.0
0.21994886415486242,0.0
0.21817502227479904,0.0
0.2146416464830418,0.0
0.1997707878423656,0.0
0.19543572668204717,0.0
0.1921800107221102,0.0
0.19059930032782013,0.0
0.18671675764868673,0.0
0.18442970854199683,0.0
0.18066447601238694,0.0
0.1799267834769426,0.0
0.17920417172786635,0.0
0.17848155937069543,0.0
0.17632540744283665,0.0
0.1756115580591793,0.0
0.1727646276504475,0.0
0.1720622237559896,0.0
0.1720622237559896,0.0
0.16793011708934835,0.0
0.1638008862321493,0.0
0.15903304634195073,0.0
0.15705102146477326,0.0
0.1551237150343205,0.0
0.15386739433302554,0.0
0.15324695364191337,0.0
0.15201608544946613,0.0
0.14956180455389562,0.0
0.14530081670283707,0.0
0.14350620708159845,0.0
0.14118158175457002,0.0
0.13830453944269086,0.0
0.13716589583518324,0.0
0.13660119457935957,0.0
0.13549491727270402,0.0
0.13330495621821986,0.0
0.13221668474919038,0.0
0.13059971601048725,0.0
0.12795128746359238,0.0
0.12689366054547516,0.0
0.1242925738204052,0.0
0.12327756926375127,0.0
0.12278046635453907,0.0
0.12080416287816798,0.0
0.11982009586802284,0.0
0.11885379358053297,0.0
0.11741220958868812,0.0
0.11597844091429169,0.0
0.11455236505107788,0.0
0.1117463024168866,0.0
0.11036619480116638,0.0
0.1076623202146442,0.0
0.10588021395790054,0.0
0.1054388027107658,0.0
0.10239953775726618,0.0
0.10112925628604971,0.0
0.0986356819623804,0.0
0.09701288563853011,0.0
0.0950107543574416,0.0
0.09344592044633715,0.0
0.09078633871603803,0.0
0.08852551311298193,0.0
0.08631538512935358,0.0
0.08595232773945977,0.0
0.08491691224637696,0.0
0.08422804917624169,0.0
0.08047233476598388,0.0
0.07775885144868662,0.0
0.07710032606154596,0.0
0.07677859989903467,0.0
0.0758512096623418,0.0
0.07492895882107384,0.0
0.07310201908418264,0.0
0.07279878634833181,0.0
0.07189273437220739,0.0
0.07042786733216846,0.0
0.06869982534814197,0.0
0.06813089482647057,0.0
0.06757472582387775,0.0
0.06703005907515493,0.0
0.06648980979551301,0.0
0.06568386415788498,0.0
0.06488657397560707,0.0
0.06409574469199328,0.0
0.060977404389317195,0.0
0.05969038831403038,0.0
0.05843472332790465,0.0
0.05819107989566461,0.0
0.05795256118721784,0.0
0.057018649857627834,0.0
0.05446910183038875,0.0
0.05401357335947791,0.0
0.05378578986720546,0.0
0.052921069058433926,0.0
0.05248959859859696,0.0
0.05100337942549205,0.0
0.05100337942549205,0.0
0.05038650179980224,0.0
0.049775576604251054,0.0
0.04957200234358178,0.0
0.04897102386944786,0.0
0.04877230261700507,0.0
0.04818110355730783,0.0
0.047400929201686336,0.0
0.04682184548860073,0.0
0.04605290360436452,0.0
0.045490296768066284,0.0
0.04512293561536081,0.0
0.044760071268323834,0.0
0.04421733708012582,0.0
0.04403892301615794,0.0
0.04368414813587152,0.0
0.0435079065183876,0.0
0.043159676065577315,0.0
0.04263881740697782,0.0
0.04229350372119289,0.0
0.04212359852895574,0.0
0.04161681629303782,0.0
0.04077680297197983,0.0
0.04011224829357955,0.0
0.03961550729642861,0.0
0.038009756804707306,0.0
